tweet,side-effect,ineffective,rushed,pharma,mandatory,unnecessary,political,ingredients,conspiracy,country,religious,none
 harryzimmerman pfizer biontech_group us_fda youre worried worry hasnt ceo pfizer gotten vaccine either useless deadly red flag take,1,0,0,0,0,1,0,0,0,0,0,0
 danish health authority suspended use oxfordastrazeneca covid vaccine 14 days precaution investigation serious adverse events proceeds1n ht iampwk,1,0,0,0,0,0,0,0,0,0,0,0
 chicagohughes ldonovankcci kccinews oh yeah well chinese beat 50000 dogs death sticks doesnt make right good aint scared shit whole thing overblown purpose reaction see fast readily people comply wait till forcefeed vaccine,0,0,0,0,1,1,0,0,0,0,0,0
 angryblkhoemo wonder among others pfizer trying rush premature hell vaccine,0,0,1,0,0,0,0,0,0,0,0,0
 govt calls immediate halt johnson johnson vaccine serious blood clotting left woman dead,1,0,0,0,0,0,0,0,0,0,0,0
 alicia_smith19 reidspeed123 youre never immune cold viruses always infect cold covid19 bad cold virus also safe say never vaccine thing touted pfizer probably weak infection agent occasionally installs resistance,0,1,0,0,0,1,0,0,0,0,0,0
 mvas8a dont like first users doctors feel isnt ready pfizer shouldnt push things,0,0,0,0,1,0,0,0,0,0,0,0
 pfizer scum earth corrupt fuck trump supporters never take ur vaccination,0,0,0,1,0,0,1,0,0,0,0,0
 independent effective though pfizer vaccine trialled show prevention transmission virus alleviation mild symptoms like cough yes,0,0,1,0,0,0,0,0,0,0,0,0
 moderna bill gates funded baby recalling statements reducing worlds population 1015 maybe best avoid killer,1,0,0,0,0,0,0,0,0,0,0,0
 least say allergy problems get taking soon mandated vaccines whether pfizers covid19 vaccine anybody elses dont expect actually work care compliance health safety,0,0,0,0,1,0,0,0,0,0,0,0
 shayan86 know whats vaccines idea damaging vaccinated virus thats cyclical cell specific nature,1,0,0,0,0,0,0,1,0,0,0,0
 mssmartypanda idea rest article says oppose flu vaccination nd lumping things like polio know rich people spend far less time trying harm others think theyre busy enjoying hedonist lives ignoring p,0,0,0,0,0,0,0,0,0,0,0,1
 brexitparty_uk ticerichard meantime uk carry injecting elderly pfizer biontech covid vaccine containing nano tech need stop,0,0,0,0,0,0,0,1,0,0,0,0
 leadpastor flu went global warming sea level rose mask helps hide transjenner side effects vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 johnnyc79349078 hildabast abledoc agree think viral vectors vaccines working covid jnj adverse effect dangerous never knew pharma hide everything case kind vax azn,0,1,0,1,0,0,0,0,0,0,0,0
 alexberenson pfizer kids arent even approved take adults 16,0,0,0,0,0,0,0,0,0,0,0,1
 google seeks vaccinerelated infertility rising 34900 doctor former pfizer executive got rumor,1,0,0,0,0,0,0,0,0,0,0,0
 normantshenley wordwhisperer swiss policy research little still known longterm safety profile covid vaccines back 20092010 took one year public learn neurological damages caused swine flu vaccine adjuvants,1,0,0,0,0,0,0,0,0,0,0,0
 covid19 mortality rate probably lower astrazeneca vaccines mortality rate,1,0,0,0,0,0,0,0,0,0,0,0
 translate following australian english need get rid 70k astrazeneca doses nobody knows vaccine causes blood clots vaccine killed many australians covid need shove az peoples throats,1,0,0,0,0,0,0,0,0,0,0,0
 jeanerichardson fact_covid arent aiming zerocovid explain theyre trialing oxford vaccine children whore virtually risk serious illness mortality virus surely everyone 50 vaccinated pandemic speak,1,0,0,0,0,0,0,0,0,0,0,0
 lbc nickferrarilbc need vaccine china eliminated covid without one,0,0,0,0,0,1,0,0,0,0,0,0
 shocking 86 children suffered adverse reaction pfizer covid vaccine clinical trial,1,0,0,0,0,0,0,0,0,0,0,0
 skynews test trace work never work unbelievable waste money learn coexist virus respiratory viruses alternative never ending isolation depression waiting vaccine also wont work,0,1,0,0,0,0,0,0,0,0,0,0
 realdonaldtrump firefauci hes liar hes bill gates little puppet push mandatory covid19 vaccines harmchip track americans dr fauci board bill melinda gates foundation power control donothingdemocrats msm,0,0,0,0,1,0,0,1,1,0,0,0
 many people courageously sharing loved ones getting sick dying vaccination dismissing plight whilst waiting interminably peerreviewed evidence equivalent priest levite walking side road vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 coronavirus covid19 vaccine killed 7 children senegalwest africa video via ezone57,1,0,0,0,0,0,0,0,0,0,0,0
 johnculotta va_shiva joebiden fauci problem anyone applies critical thinking reason unfortunately let hate trump mainstream media guide thinking fauci guiding us bill gates depopulation vaccine along media critical thinking forte,0,0,0,1,0,0,0,0,1,0,0,0
 cnn interesting facebook siding mandatory vaccine camp hinder parents access information even though misrepresentation risks casualties camps,0,0,0,0,1,0,0,0,0,0,0,0
 pfizer biontech vaccine cause optimism skepticism vaccine science press release stop via juliaoftoronto,0,0,0,1,0,0,0,0,0,0,0,0
 youre telling vaccine tested yet none three manufactures actually live virus tests yall mf trippin,0,0,1,0,0,0,0,0,0,0,0,0
 believe vaccinated immunity better natural immunity nobody virus already vaccinated believe covid risks groups consult doctor getting vaccinated,0,0,0,0,0,1,0,0,0,0,0,0
 oxfordvacgroup identified isolated sarscov2 virus use mrna pcr test doesnt identify isolate virus identified isolated virus come experimental mrna vaccine covid fraud,0,0,1,0,0,0,0,0,0,0,0,0
 nbcnewsworld unbelievable pfizer admits skipped safety tests vaccine needs stored minus 70 degrees developing vaccine takes 6 10 years follow money,0,0,1,0,0,0,0,0,0,0,0,0
 experts know never public health youre going pick side soon liabilityfree rushed nontrue placebo vaccine generating trillions doorstep real careful wish,0,0,1,0,0,0,0,0,0,0,0,0
 7 long antibodies last w vaccine experts said contracting disease antibodies originally lasted 2months ive got wayyy many questions answers make uncomfortable w covid vaccine,0,1,0,0,0,0,0,0,0,0,0,0
 janedryden4 pfizer vaccine manufacturers never admit liability deaths damage due vaccine flu vaccines mortality rate 1 death 10000 covid vaccine 1 1000 may unacceptable loss,1,0,0,0,0,0,0,0,0,0,0,0
 mac123_m redsarah99 one slide produced show benefits changing vaccination protocol vaccine manufacturers,0,0,0,0,0,0,0,0,0,0,0,1
 yhu wont catch taking covid vaccine ian turing fucking zombie,1,0,0,0,0,0,0,0,0,0,0,0
 luphoko_sihlang given astra zeneca vaccine thats got many side effects,1,0,0,0,0,0,0,0,0,0,0,0
 realdonaldtrump make moderna liable product real 1986 protection act,0,0,0,0,0,0,1,0,0,0,0,0
 also matter 13 million americans duped taking johnson johnson vaccine appears largely ineffective delta currently cleared get mrna boosters,0,1,0,0,0,0,0,0,0,0,0,0
 bigc_contrarian end game iswas protect nhssave lives clearly accomplished already fear end game insofar govtpharma concerned isnt hospital admissionsdeaths actually vaccine covid nhsprotecting lives appears secondary,1,0,0,1,0,0,0,0,0,0,0,0
 jeremyvineon5 forced vaccine youve recovered covid need vaccine youre 70 fit healthy conditions situations increase risk need vaccine covid19 already ill old fat consider,0,0,0,0,1,1,0,0,0,0,0,0
 boris johnson donald trump recovered easily covid without vaccine overweight needs vaccine covidvaccine stopthefraud comeoffthefence resist,0,0,0,0,0,1,0,0,0,0,0,0
 va_shiva realdonaldtrump us wont watching money literally comes fda pfizer,0,0,0,0,0,0,1,0,0,0,0,0
 kslcom funny side effects 50 vaccine sarscov2 symptoms instead fever fatigue virus get experimental drug long term data safety great,1,0,1,0,0,0,0,0,0,0,0,0
 whats taken long realise virus vector passport vaccine vector passport lost freedoms democracy world going end end,0,0,0,0,1,0,0,0,0,0,0,0
 violation persons civil rights constitution provision forced inoculation constitution thing shame bucket person pro vaccine special right force others,0,0,0,0,1,0,0,0,0,0,0,0
 sue36650435 zombie_nun noticed even tell chinese bots dont take vaccine youd defend actually got defcon3 berate something didnt say try emphasise theyre anti vax clearly anti vax,0,0,0,0,0,0,0,0,0,0,0,1
 first round covid19 vaccine gone wipe half population lmao,0,0,0,0,0,0,0,0,1,0,0,0
 scottadamssays astrazeneca rna vaccine made using aborted fetal tissue stated box med jargon reasonable assume cells remain vaccine regardless efficacy perfectly valid religious argument refuse vaccine,0,0,0,0,0,0,0,1,0,0,1,0
 matthancock mhragovuk uniofoxford astrazeneca hardly independent weasel good ol gates tentacles,0,0,0,1,0,0,0,0,0,0,0,0
 kerrykennedyrfk hpv vaccine dangerous unproven teens died daughter got sick one dose us rfkjr rfk,1,0,1,0,0,0,0,0,0,0,0,0
 bojanglesbanana oh pastors aware fact fetal tissue used many vaccines including latest covid version bad flock isnt including,0,0,0,0,0,0,0,1,0,0,0,0
 grawitmik judd3333 damianh9 eucopresident potus family member died three weeks vaccine alzheimers apparently common asked studies prove safe people alzheimers study peer reviewed research,1,0,0,0,0,0,0,0,0,0,0,0
 boris trying get zero covid vaccine doesnt stop catching covid plan clearly keep everyone locked indefinitely,0,1,0,0,0,0,0,0,0,0,0,0
 virgakc52 offered day ago refused never one suffer kind thing bones joints failing immune system decent hang fire moment retain right change mind corona vaccine,0,0,0,0,0,1,0,0,0,0,0,0
 rob_smithers kc_the1 ljayes nope 10 vaccine breakthrough cases covid19 severe enough end hospitalisation death vaccines full answer goes double lowerefficacy vaxes like astrazeneca sino vaccines unvaxed community spread,1,1,0,0,0,0,0,0,0,0,0,0
 scroydon57 noiwont2020 ricksacrop vaccine history based rna data medium term effects let alone long term,0,0,1,0,0,0,0,0,0,0,0,0
 hazboy talkradio thejameswhale hasnt done unethical animal testing previous rna vaccine tests animals given wild virus killed animals called ade antibody dependent enhancement,1,0,0,0,0,0,0,0,0,0,0,0
 potus cdcdirector arent pharmaceutical companies liable vaccine injury vaccines truly safe protected ronald reagans bill signed 8os could bill repealed instill confidence vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 honestly believe people accept saying killer vaccine nazi style vaccine passport everyone favour quit winston churchill turning graveborisjohnson time end hoax fakepandemic,1,0,0,0,1,0,0,0,0,0,0,0
 alyssamastro44 never successful vaccines human corona virus despite decades research seems something highlight know likelihood vaccine months year unlikely,0,1,1,0,0,0,0,0,0,0,0,0
 ultimotiger1989 mcleodfx007 simondolan bill gatesplain simple cures covid suppressedkeep us fear take vaccine bill gates wants reduce world populationso would vaccine beneficial health covid 99 survival rate,0,0,0,0,0,1,0,0,1,0,0,0
 luoshengpeng joking mr peng ok true maybe working cool doesnt mean products good maybe need make pool moderna make employees take vaccine hahahaha,0,0,0,1,0,0,0,0,0,0,0,0
 tvpsychologist piersmorgan 40 years research vaccine hiv least 100 years research vaccine cancer ongoing research vaccine common cold less year vaccine covid19 want take,0,0,1,0,0,0,0,0,0,0,0,0
 pfizer ready third vaccination medical fascists warn us take third injection dangerous delta indian covid strain,0,1,0,0,0,0,0,0,0,0,0,0
 cant wait start boycotting places demand vaccine records ticketmasterfirst,0,0,0,0,1,0,0,0,0,0,0,0
 mfs finna start turning zombies sum takin covid 19 vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 10downingstreet borisjohnson vaccine uptake well guess aint taking id rather suffer covid depression allow torture us fulfilling real agenda even make mandatory refuse,0,0,0,0,1,0,0,0,0,0,0,0
 cromwellstuff c53758546mandy borisjohnson media pushing hard vaccine passportsid boris one chance left prove indeed conservative caves divides people destroy left credibility shown little fortitude thus far fear worst,0,0,0,0,1,0,0,0,0,0,0,0
 pfizers ceo doesnt want take vaccine making excuses day truth rubbed face want get rid killing leave disabled dont stand way rollout nwo,1,0,0,0,0,0,0,0,1,0,0,0
 ballouxfrancois scientists understood etiology covid 19 would know besides old sick really vulnerable people dont need vaccine,0,0,0,0,0,1,0,0,0,0,0,0
 john889910 jack06ws scaife_j borisjohnson know people whove vaccine really old right already far likely die others logic 90 year old likely die 80 year old time interval,1,0,0,0,0,0,0,0,0,0,0,0
 alexberenson im thinking hard prove vaccine prevents deaths becuase people supposedly die covid scheduled die anyways large majority deaths 80 yrs old look norway 29 vaccine death wait 0 die anyway,1,0,0,0,0,0,0,0,0,0,0,0
 avifaunalux neilclark66 robertjenrick announcing adverse reactions deaths caused called vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 pushed experimental vaccine uselessdangerousexperitment li woman tests positive covid19 second dose moderna vaccine via nypmetro,0,1,1,0,0,0,0,0,0,0,0,0
 dimsie roelofb3 moirathemaori toastfloats madz_grant vaccine theres absolutely guarantee one time soon long last whether itll confer immunity simple reduce symptoms current leading oxfordaz seems,0,1,0,0,0,0,0,0,0,0,0,0
 kelownanow many options available need vaccine,0,0,0,0,0,1,0,0,0,0,0,0
 talk vaccine heard rang true soul flu vaccine tainted would believe covid vax wouldnt big ever take covid vax would take one originating israel holy land jesus birthplace,0,0,0,0,0,0,0,1,0,0,0,0
 traceyomahony81 also charges grievous bodily harm vaccine go legal phases human trials according arzneimittel laws pre clinical research done toxicology pharmacology reports confirmed pfizer hockerz german epidemiologist,1,0,1,0,0,0,0,0,0,0,0,0
 unfortunately huge amount pressure healthcare workers vaccinated undertested vaccine make trump looking good hes also probably going buy thousands doses va system,0,0,1,0,0,0,0,0,0,0,0,0
 sandy1one ramonrazor65 virus milder hiding itso vaccine logical conclusion,0,0,0,0,0,1,0,0,0,0,0,0
 new zealand woman dies myocarditis pfizer covid19 vaccination,1,0,0,0,0,0,0,0,0,0,0,0
 business know even rich developed countries still dont provide insurance vaccines theres cases deaths russia sputnik vaccine investigated including catching virus death vaccine kaluga city head state hospital death,1,1,0,0,0,0,0,0,0,0,0,0
